tf,candidate_tier,gene_set_type,query_label,source,term,query_size,term_size,overlap_count,overlap_ratio,fold_enrichment,p_value,overlap_genes,fdr_bh
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058),458,46,3,0.006550218340611353,5.211837858363395,0.019857986287609042,BCAR3;PTPN12;PTPRJ,0.07598478729338831
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Fibroblast Proliferation (GO:0048145),458,46,3,0.006550218340611353,5.211837858363395,0.019857986287609042,CDK6;MYC;PDGFC,0.07598478729338831
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of mRNA Catabolic Process (GO:0061013),458,46,3,0.006550218340611353,5.211837858363395,0.019857986287609042,CNOT1;PRKCA;PUM2,0.07598478729338831
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Anatomical Structure Morphogenesis (GO:0022603),458,124,5,0.010917030567685589,3.2223728694182276,0.02012048320350687,FGFR2;KIF13B;PDLIM5;PHIP;RAPGEF3,0.07687514989902847
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,mRNA Metabolic Process (GO:0016071),458,83,4,0.008733624454148471,3.851317935497448,0.02049015906801087,CSTF3;FBXO11;SND1;SRSF4,0.07804362183600409
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Metal Ion Transport (GO:0030001),458,170,6,0.013100436681222707,2.8205240174672483,0.020547040766521824,CACNA1D;FGF13;PKD2;SCN9A;SLC41A1;TRPC1,0.07804362183600409
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Mitotic Cell Cycle (GO:0007346),458,125,5,0.010917030567685589,3.196593886462882,0.020750763253774836,ANAPC1;ANAPC10;CYLD;PRKCA;SDCBP,0.07804362183600409
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Branching Involved In Ureteric Bud Morphogenesis (GO:0001658),458,18,2,0.004366812227074236,8.879427462396894,0.020940746921486945,MYC;PKD2,0.07804362183600409
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Cardiac Atrium Morphogenesis (GO:0003209),458,18,2,0.004366812227074236,8.879427462396894,0.020940746921486945,NOG;TGFB2,0.07804362183600409
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Cardiac Muscle Cell Contraction (GO:0086003),458,18,2,0.004366812227074236,8.879427462396894,0.020940746921486945,CACNA1D;CAMK2D,0.07804362183600409
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Gastrulation (GO:0007369),458,18,2,0.004366812227074236,8.879427462396894,0.020940746921486945,NR4A3;SMAD2,0.07804362183600409
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Melanosome Assembly (GO:1903232),458,18,2,0.004366812227074236,8.879427462396894,0.020940746921486945,AP1S2;AP3B1,0.07804362183600409
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Negative Regulation Of ERBB Signaling Pathway (GO:1901185),458,18,2,0.004366812227074236,8.879427462396894,0.020940746921486945,PTPN12;PTPRJ,0.07804362183600409
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Negative Regulation Of Lipid Storage (GO:0010888),458,18,2,0.004366812227074236,8.879427462396894,0.020940746921486945,ITGAV;PPARG,0.07804362183600409
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Pore Complex Assembly (GO:0046931),458,18,2,0.004366812227074236,8.879427462396894,0.020940746921486945,NUP98;RTN4,0.07804362183600409
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of DNA Replication (GO:0045740),458,18,2,0.004366812227074236,8.879427462396894,0.020940746921486945,BAZ1A;BCAR3,0.07804362183600409
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Focal Adhesion Assembly (GO:0051894),458,18,2,0.004366812227074236,8.879427462396894,0.020940746921486945,MAP4K4;PTPRJ,0.07804362183600409
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Nervous System Process (GO:0031646),458,18,2,0.004366812227074236,8.879427462396894,0.020940746921486945,EGR2;PARD3,0.07804362183600409
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Ureteric Bud Development (GO:0001657),458,18,2,0.004366812227074236,8.879427462396894,0.020940746921486945,FGFR2;PKD2,0.07804362183600409
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Ureteric Bud Morphogenesis (GO:0060675),458,18,2,0.004366812227074236,8.879427462396894,0.020940746921486945,MYC;PKD2,0.07804362183600409
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Vesicle Transport Along Actin Filament (GO:0030050),458,18,2,0.004366812227074236,8.879427462396894,0.020940746921486945,MYO6;WASL,0.07804362183600409
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Bicellular Tight Junction Assembly (GO:0070830),458,47,3,0.006550218340611353,5.100947691164174,0.021019550861734737,CLDN10;PARD3;STRN,0.0781115586057837
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Interleukin-2 Production (GO:0032663),458,47,3,0.006550218340611353,5.100947691164174,0.021019550861734737,EZR;PDE4B;RUNX1,0.0781115586057837
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Neuron Differentiation (GO:0030182),458,172,6,0.013100436681222707,2.787727226566467,0.021617546397666373,ATP8A2;MAP2K1;NR4A2;RTN4;RUNX1;TGFB2,0.08021820454616053
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Negative Regulation Of Angiogenesis (GO:0016525),458,85,4,0.008733624454148471,3.7606986899563313,0.022146499633222207,PPARG;SPRED1;SPRY2;TGFB2,0.08185613198442256
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Amide Metabolic Process (GO:0034250),458,85,4,0.008733624454148471,3.7606986899563313,0.022146499633222207,GSAP;LARP4B;PLD1;SAMD4A,0.08185613198442256
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154),458,48,3,0.006550218340611353,4.994677947598253,0.022217639545985185,RFFL;USP47;XIAP,0.08185613198442256
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),458,48,3,0.006550218340611353,4.994677947598253,0.022217639545985185,GRB2;SLC5A3;SYK,0.08185613198442256
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242),458,48,3,0.006550218340611353,4.994677947598253,0.022217639545985185,BCL2L1;CYLD;SGMS1,0.08185613198442256
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Protein Targeting (GO:0006605),458,128,5,0.010917030567685589,3.121673717248908,0.02271843999359291,KIF13B;MAN1A1;PARD3;SDCBP;SRPRB,0.08326402768311911
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Negative Regulation Of Cytokine Production (GO:0001818),458,174,6,0.013100436681222707,2.755684384881795,0.022725108538715746,ANXA4;CUL3;CYLD;EZR;OTUD7B;RNF216,0.08326402768311911
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Protein Modification Process (GO:0031401),458,223,7,0.015283842794759825,2.5085378032780463,0.022830596939589012,CAMTA1;DYRK1A;FAM20A;LEPR;LYN;TFRC;WDFY2,0.08326402768311911
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Cardiac Epithelial To Mesenchymal Transition (GO:0060317),458,19,2,0.004366812227074236,8.412089174902322,0.02321319732615845,RBPJ;TGFB2,0.08326402768311911
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Cellular Response To Catecholamine Stimulus (GO:0071870),458,19,2,0.004366812227074236,8.412089174902322,0.02321319732615845,NR4A3;PDE4B,0.08326402768311911
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Cellular Response To Lectin (GO:1990858),458,19,2,0.004366812227074236,8.412089174902322,0.02321319732615845,LYN;SYK,0.08326402768311911
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Mitotic Sister Chromatid Cohesion (GO:0007064),458,19,2,0.004366812227074236,8.412089174902322,0.02321319732615845,NIPBL;STAG2,0.08326402768311911
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Negative Regulation Of RNA Splicing (GO:0033119),458,19,2,0.004366812227074236,8.412089174902322,0.02321319732615845,PTBP3;SRSF4,0.08326402768311911
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Negative Regulation Of Calcium Ion Transmembrane Transport (GO:1903170),458,19,2,0.004366812227074236,8.412089174902322,0.02321319732615845,PPP3R1;SESTD1,0.08326402768311911
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Negative Regulation Of Small GTPase Mediated Signal Transduction (GO:0051058),458,19,2,0.004366812227074236,8.412089174902322,0.02321319732615845,SPRY2;TGFB2,0.08326402768311911
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886),458,19,2,0.004366812227074236,8.412089174902322,0.02321319732615845,CAMTA1;PPP3R1,0.08326402768311911
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Calcineurin-Mediated Signaling (GO:0106058),458,19,2,0.004366812227074236,8.412089174902322,0.02321319732615845,CAMTA1;PPP3R1,0.08326402768311911
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Histone Methylation (GO:0031062),458,19,2,0.004366812227074236,8.412089174902322,0.02321319732615845,KANSL1;SMAD4,0.08326402768311911
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Purine Ribonucleotide Transport (GO:0015868),458,19,2,0.004366812227074236,8.412089174902322,0.02321319732615845,LRRC8C;LRRC8D,0.08326402768311911
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036),458,19,2,0.004366812227074236,8.412089174902322,0.02321319732615845,NOG;SPRY2,0.08326402768311911
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Fibroblast Migration (GO:0010762),458,19,2,0.004366812227074236,8.412089174902322,0.02321319732615845,CORO1C;RFFL,0.08326402768311911
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Tissue Remodeling (GO:0034103),458,19,2,0.004366812227074236,8.412089174902322,0.02321319732615845,LEPR;RUNX1,0.08326402768311911
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223),458,19,2,0.004366812227074236,8.412089174902322,0.02321319732615845,LYN;SYK,0.08326402768311911
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Vesicle Docking (GO:0048278),458,19,2,0.004366812227074236,8.412089174902322,0.02321319732615845,STX11;STX7,0.08326402768311911
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071),458,49,3,0.006550218340611353,4.892745744586044,0.02345225720988685,ARID2;CUL3;SMARCC1,0.08400468242263638
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Vesicle-Mediated Transport (GO:0060627),458,87,4,0.008733624454148471,3.6742458465090597,0.023882273135882634,CHMP3;DNAJC13;MAP2K1;PLD1,0.08542632790213775
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,SMAD Protein Signal Transduction (GO:0060395),458,50,3,0.006550218340611353,4.794890829694323,0.02472338927058211,SMAD2;SMAD4;TGFB2,0.08790660093185261
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Intracellular Iron Ion Homeostasis (GO:0006879),458,50,3,0.006550218340611353,4.794890829694323,0.02472338927058211,MYC;SMAD4;TFRC,0.08790660093185261
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Fat Cell Differentiation (GO:0045600),458,50,3,0.006550218340611353,4.794890829694323,0.02472338927058211,CDS1;PPARG;WDFY2,0.08790660093185261
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Smoothened Signaling Pathway (GO:0008589),458,50,3,0.006550218340611353,4.794890829694323,0.02472338927058211,FGFR2;HHIP;PHIP,0.08790660093185261
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Cellular Response To Chemical Stress (GO:0062197),458,88,4,0.008733624454148471,3.6324930527987296,0.024780185683387686,ABL1;LRRC8D;NFE2L2;PKD2,0.08790660093185261
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034),458,88,4,0.008733624454148471,3.6324930527987296,0.024780185683387686,ACTR3;DPYSL3;EPS8;WASL,0.08790660093185261
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Fc-gamma Receptor Signaling Pathway Involved In Phagocytosis (GO:0038096),458,20,2,0.004366812227074236,7.991484716157205,0.025581994857221232,LYN;SYK,0.08927735417696017
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Actin Filament-Based Transport (GO:0099515),458,20,2,0.004366812227074236,7.991484716157205,0.025581994857221232,MYO6;WASL,0.08927735417696017
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Adenine Nucleotide Transport (GO:0051503),458,20,2,0.004366812227074236,7.991484716157205,0.025581994857221232,LRRC8C;LRRC8D,0.08927735417696017
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Ameboidal-Type Cell Migration (GO:0001667),458,20,2,0.004366812227074236,7.991484716157205,0.025581994857221232,AMOTL1;SMAD4,0.08927735417696017
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Calcium-Mediated Signaling Using Intracellular Calcium Source (GO:0035584),458,20,2,0.004366812227074236,7.991484716157205,0.025581994857221232,GRM5;PTPRJ,0.08927735417696017
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Glutamate Metabolic Process (GO:0006536),458,20,2,0.004366812227074236,7.991484716157205,0.025581994857221232,GLS;OAT,0.08927735417696017
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Negative Regulation Of Protein Localization To Cell Periphery (GO:1904376),458,20,2,0.004366812227074236,7.991484716157205,0.025581994857221232,BCL2L1;CLTC,0.08927735417696017
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Negative Regulation Of Protein Localization To Plasma Membrane (GO:1903077),458,20,2,0.004366812227074236,7.991484716157205,0.025581994857221232,BCL2L1;CLTC,0.08927735417696017
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Negative Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010804),458,20,2,0.004366812227074236,7.991484716157205,0.025581994857221232,RFFL;XIAP,0.08927735417696017
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707),458,20,2,0.004366812227074236,7.991484716157205,0.025581994857221232,BMPR1A;NR4A3,0.08927735417696017
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Calcium Ion Import (GO:0090279),458,20,2,0.004366812227074236,7.991484716157205,0.025581994857221232,LGALS3;PKD2,0.08927735417696017
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Histone Deacetylation (GO:0031063),458,20,2,0.004366812227074236,7.991484716157205,0.025581994857221232,CAMK2D;NIPBL,0.08927735417696017
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Rho Protein Signal Transduction (GO:0007266),458,51,3,0.006550218340611353,4.700873362445415,0.02603100234497519,ARHGAP5;EPS8;GNA13,0.0902338105479718
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Metaphase Plate Congression (GO:0051310),458,51,3,0.006550218340611353,4.700873362445415,0.02603100234497519,CENPF;CHMP3;CUL3,0.0902338105479718
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Ras Protein Signal Transduction (GO:0046579),458,51,3,0.006550218340611353,4.700873362445415,0.02603100234497519,AKAP13;LPAR1;MAP4K4,0.0902338105479718
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078),458,51,3,0.006550218340611353,4.700873362445415,0.02603100234497519,DPP10;KIF5B;LGALS3,0.0902338105479718
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulated Exocytosis (GO:0045055),458,51,3,0.006550218340611353,4.700873362445415,0.02603100234497519,LYN;RAB31;STEAP2,0.0902338105479718
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Cellular Response To Metal Ion (GO:0071248),458,133,5,0.010917030567685589,3.004317562465115,0.026258881987957908,CAMK2D;ITPKB;MEF2A;PKD2;SLC41A1,0.09083534234993156
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,RNA Processing (GO:0006396),458,180,6,0.013100436681222707,2.663828238719068,0.02627497688757229,CSTF3;FBXO11;HNRNPH3;MBNL1;RBMS1;SRSF4,0.09083534234993156
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Phosphorylation (GO:0042327),458,231,7,0.015283842794759825,2.421662035199153,0.026979883827952893,FAM20A;FGFR2;LEPR;LYN;SDCBP;TFRC;WDFY2,0.09314741685714928
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,mRNA Stabilization (GO:0048255),458,52,3,0.006550218340611353,4.610471951629157,0.02737504488660459,CSDE1;EIF4ENIF1;RBM47,0.09425933346135279
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Tight Junction Assembly (GO:0120192),458,52,3,0.006550218340611353,4.610471951629157,0.02737504488660459,CLDN10;PARD3;STRN,0.09425933346135279
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of MAP Kinase Activity (GO:0043406),458,91,4,0.008733624454148471,3.5127405345745952,0.02759502786300978,MAP3K4;PDGFC;SASH1;TAOK3,0.09451205426122472
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Neuron Projection Development (GO:0010976),458,91,4,0.008733624454148471,3.5127405345745952,0.02759502786300978,CBFA2T2;DPYSL3;LYN;RAP1A,0.09451205426122472
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of RNA Metabolic Process (GO:0051252),458,91,4,0.008733624454148471,3.5127405345745952,0.02759502786300978,HNRNPH3;MBNL1;MITF;PTBP3,0.09451205426122472
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Actin Cytoskeleton Organization (GO:0032956),458,91,4,0.008733624454148471,3.5127405345745952,0.02759502786300978,EPS8;EZR;RAPGEF3;RICTOR,0.09451205426122472
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Protein Kinase B Signaling (GO:0051896),458,135,5,0.010917030567685589,2.959809154132298,0.02776814185111864,CNTN1;PTPRJ;RICTOR;RTN4;SPRY2,0.09497883001861403
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Anaphase-Promoting Complex-Dependent Catabolic Process (GO:0031145),458,21,2,0.004366812227074236,7.610937824911623,0.02804438360978456,ANAPC10;CUL3,0.09504134734511745
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Cytoskeleton-Dependent Intracellular Transport (GO:0030705),458,21,2,0.004366812227074236,7.610937824911623,0.02804438360978456,KIF13B;KIF1B,0.09504134734511745
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Negative Regulation Of GTPase Activity (GO:0034260),458,21,2,0.004366812227074236,7.610937824911623,0.02804438360978456,LRCH1;RDX,0.09504134734511745
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902993),458,21,2,0.004366812227074236,7.610937824911623,0.02804438360978456,GSAP;LYN,0.09504134734511745
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Heart Contraction (GO:0045823),458,21,2,0.004366812227074236,7.610937824911623,0.02804438360978456,RGS2;TGFB2,0.09504134734511745
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798),458,21,2,0.004366812227074236,7.610937824911623,0.02804438360978456,MYC;SPRED1,0.09504134734511745
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031664),458,21,2,0.004366812227074236,7.610937824911623,0.02804438360978456,PRKCA;SASH1,0.09504134734511745
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Organelle Disassembly (GO:1903008),458,53,3,0.006550218340611353,4.523481914805965,0.02875544780754562,KIF5B;KLC1;VRK1,0.09706845536081173
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Protein Homotetramerization (GO:0051289),458,53,3,0.006550218340611353,4.523481914805965,0.02875544780754562,GLS;ME1;PKD2,0.09706845536081173
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,"Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)",458,53,3,0.006550218340611353,4.523481914805965,0.02875544780754562,RBFOX2;RBM47;REST,0.09706845536081173
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,ERBB Signaling Pathway (GO:0038127),458,54,3,0.006550218340611353,4.439713731198447,0.03017212508564177,GRB2;PIK3C2A;SLC30A10,0.1017175301906799
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Protein Metabolic Process (GO:0051246),458,94,4,0.008733624454148471,3.400631794109449,0.03059300126462524,GRM5;GSAP;NFKB1;RHOBTB3,0.1018211206315933
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,NAD Metabolic Process (GO:0019674),458,22,2,0.004366812227074236,7.264986105597459,0.030597661298753322,ME1;NAMPT,0.1018211206315933
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Cellular Lipid Catabolic Process (GO:0044242),458,22,2,0.004366812227074236,7.264986105597459,0.030597661298753322,LPIN2;PLD1,0.1018211206315933
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404),458,22,2,0.004366812227074236,7.264986105597459,0.030597661298753322,PPARG;SYK,0.1018211206315933
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Natural Killer Cell Mediated Immunity (GO:0002228),458,22,2,0.004366812227074236,7.264986105597459,0.030597661298753322,KIF5B;PLEKHM2,0.1018211206315933
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902042),458,22,2,0.004366812227074236,7.264986105597459,0.030597661298753322,BCL2L1;RFFL,0.1018211206315933
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Placenta Development (GO:0001890),458,22,2,0.004366812227074236,7.264986105597459,0.030597661298753322,PKD2;PPARG,0.1018211206315933
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Platelet Dense Granule Organization (GO:0060155),458,22,2,0.004366812227074236,7.264986105597459,0.030597661298753322,AP1S2;AP3B1,0.1018211206315933
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Cholesterol Transport (GO:0032374),458,22,2,0.004366812227074236,7.264986105597459,0.030597661298753322,NFKB1;OSBPL6,0.1018211206315933
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Mononuclear Cell Migration (GO:0071675),458,22,2,0.004366812227074236,7.264986105597459,0.030597661298753322,LGALS3;LYN,0.1018211206315933
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Axonogenesis (GO:0007409),458,188,6,0.013100436681222707,2.550473845582087,0.03155482113156754,CNTN1;ENAH;FGFR2;KIF5B;PARD3;USP9X,0.10487098414731015
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Eye Development (GO:0001654),458,55,3,0.006550218340611353,4.358991663358475,0.031624974357357505,FBN1;NIPBL;TGFB2,0.10496886598149935
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Regulation Of Protein Localization (GO:0032880),458,96,4,0.008733624454148471,3.329785298398835,0.0326941522702227,MAP2;MMD;PLEKHM2;SLC26A4,0.10837817314255058
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Endomembrane System Organization (GO:0010256),458,190,6,0.013100436681222707,2.523626752470696,0.032975092952299626,CSNK1A1;DNAJC13;GOLGA5;PLEKHM2;RAB1A;USP6NL,0.10864872113195692
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Mitotic DNA Damage Checkpoint Signaling (GO:0044773),458,56,3,0.006550218340611353,4.2811525265127885,0.03311387749654011,FOXN3;TAOK3;UIMC1,0.10864872113195692
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Hepaticobiliary System Development (GO:0061008),458,23,2,0.004366812227074236,6.949117144484527,0.0332391783532819,NIPBL;PKD2,0.10864872113195692
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Meiosis I (GO:0007127),458,23,2,0.004366812227074236,6.949117144484527,0.0332391783532819,CCNA1;FOXJ3,0.10864872113195692
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,go,Negative Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059),458,23,2,0.004366812227074236,6.949117144484527,0.0332391783532819,PTPRJ;RAB7A,0.10864872113195692
